product_id,product_name,product_price,average_weight_kg,product_category,customer_id,customer_name,product_count,total_amount,historical_amount,customer_start_date,last_transaction_date,transaction_id,transaction_amount,transaction_time
10873,Mayonnaise,6.0,0.5,Sauce,586669,Micheal Case,1,6.0,4.0,7/21/2022,2024-11-17,f5332db5-f54e-4a17-bd1f-4a9a2036c5f9,4.667404235370354,11/26/2024 22:29
55139,Bananas(6pck),4.5,0.95,Fruits,359816,Kylie Davis,3,13.5,14.25,5/28/2023,2024-09-02,82686c66-dc0e-4dfa-9001-c99e2aee4d80,11.617587629318209,8/10/2024 0:22
97856,Hot Sauce,4.0,0.35,Sauce,632553,Michael Romero,2,8.0,64.0,5/21/2021,2024-03-02,f8577bef-7d4f-4ffb-b245-78d52d00ff03,7.257899758740126,3/30/2024 10:00
97856,Hot Sauce,4.0,0.35,Sauce,803204,Michael Morales,2,8.0,4.5,12/13/2021,2024-06-08,d2ee6170-93bd-4398-9b15-74babaff2ff3,8.319948936968139,6/2/2024 11:27
24244,Chicken,16.0,1.0,Meat,693420,Abhinav Vig,4,64.0,64.0,5/26/2023,2024-01-24,ca44a9c7-3d8c-448e-8653-e85595b6528b,65.33772445004922,1/2/2024 7:56
40442,Pork,17.0,1.0,Meat,999944,Cory Simpson,1,17.0,4.5,8/12/2023,2024-05-22,ff52ef72-2c79-4bf9-88f2-53bc1b45faa2,16.48862160004477,4/6/2024 19:13
44817,White Bread,4.0,0.5,Bakery,693420,Abhinav Vig,3,12.0,64.0,5/26/2023,2024-09-18,95e694e3-cdfa-4598-af6b-8bf356cf3025,13.727776744692278,10/12/2024 21:36
55139,Bananas(6pck),4.5,0.95,Fruits,870229,Elizabeth Brown,3,13.5,20.0,12/27/2022,2024-09-15,309668af-a592-4d88-8e75-37843e3dd991,13.47806302996067,1/21/2024 6:13
44817,White Bread,4.0,0.5,Bakery,208839,Selvin Furtado,3,12.0,17.0,3/7/2020,2024-10-17,0957f45e-a667-4ac8-ada8-74792f0e20ea,10.31651804658632,7/28/2024 19:27
11561,Mushrooms(350g),3.75,0.35,Vegetables,870229,Elizabeth Brown,1,3.75,13.5,12/27/2022,2024-09-12,7499388e-8cf9-49a9-9dec-dbf9407f28dc,3.254323049848759,4/27/2024 10:46
48443,Tortilla(6pck),5.0,0.3,Bakery,355050,Muskan Sekhri,4,20.0,18.0,9/15/2021,2024-05-09,8c0ea1bd-de13-461c-bcc4-58c26c1a5b09,18.464682841282013,5/28/2024 20:27
72729,Cheese(14pckts),6.5,0.35,Dairy,803204,Michael Morales,3,19.5,8.0,12/13/2021,2024-09-07,cd9b409c-c12e-4e76-bea8-c7e6124e98cf,20.26349501648993,9/26/2024 9:23
11013,Cookies,4.25,0.35,Snacks,954422,Jeffrey Jordan,4,17.0,22.0,2/22/2021,2024-10-17,57131101-c422-4cdc-8d85-40547558cfdf,16.867262739516192,6/7/2024 5:16
98726,Butter(350g),4.75,0.35,Dairy,754181,James Saunders,3,14.25,20.0,4/6/2023,2024-12-19,59de6f32-855d-41b6-8f41-0c2c41066c6e,16.170576270218945,11/26/2024 4:47
98726,Butter(350g),4.75,0.35,Dairy,359816,Kylie Davis,3,14.25,13.5,5/28/2023,2024-07-23,a7184d4d-4e49-44c3-97b3-af0c23c400ba,13.98836827593593,4/28/2024 19:50
98168,Butter(550g),6.0,0.55,Dairy,197461,Kim Scott,3,18.0,33.75,12/1/2020,2024-11-13,313166ab-bf35-44cb-b7bd-074ce30f070a,18.542824212934782,9/21/2024 17:17
98726,Butter(350g),4.75,0.35,Dairy,630214,Richard Barnes,3,14.25,3.75,4/16/2020,2024-12-08,fc6390ef-147d-436d-8294-3296ea5ffa22,15.98627083289911,4/3/2024 17:40
11013,Cookies,4.25,0.35,Snacks,972886,Delina Ivanova,4,17.0,64.0,10/11/2021,2024-11-09,597a0931-88e6-4c76-9ead-c5f043400ca9,18.07269558554638,8/2/2024 22:39
72729,Cheese(14pckts),6.5,0.35,Dairy,693420,Abhinav Vig,3,19.5,12.0,5/26/2023,2024-10-31,da052bac-c5fe-4b8d-95bb-fd46ff847b5e,18.36896425970145,9/22/2024 6:47
48443,Tortilla(6pck),5.0,0.3,Bakery,693420,Abhinav Vig,4,20.0,19.5,5/26/2023,2024-09-17,62d989cc-9d33-4a12-9cc9-2147475be35d,18.535838442864193,1/10/2024 8:00
48443,Tortilla(6pck),5.0,0.3,Bakery,851488,Neeraj Nagula,4,20.0,20.0,6/25/2021,2024-09-02,16aa1000-d384-4a74-bb20-c4970c7576d0,18.97840580492592,1/4/2024 20:34
55644,Beef,18.0,1.0,Meat,803204,Michael Morales,2,36.0,19.5,12/13/2021,2024-09-22,8437debc-d14c-4fd6-81d5-508d87c7fb10,35.791659001822616,1/5/2024 3:04
97856,Hot Sauce,4.0,0.35,Sauce,972886,Delina Ivanova,2,8.0,17.0,10/11/2021,2024-11-09,92782bbf-5a6d-4ebd-b9ae-629375cb901c,7.230485087338374,7/24/2024 17:21
93344,Chocolates,5.0,0.25,Snacks,355050,Muskan Sekhri,1,5.0,20.0,9/15/2021,2024-08-04,718c95d4-f5eb-4f04-a073-d2ce35b4b1f1,5.34479478522042,7/26/2024 12:42
71494,Cupcakes(6pck),5.5,0.6,Snacks,586669,Micheal Case,3,16.5,6.0,7/21/2022,2024-12-25,bcda28e8-09fd-4c59-91af-9f5b03abaa3d,16.38562106484986,3/27/2024 7:26
67561,Apples(5pck),5.0,0.8,Fruits,851488,Neeraj Nagula,1,5.0,20.0,6/25/2021,2024-11-08,c9e3d244-bdd8-4353-bcbc-998ff3cbc3c3,6.344384364122347,11/22/2024 11:10
55644,Beef,18.0,1.0,Meat,803204,Michael Morales,2,36.0,36.0,12/13/2021,2024-09-17,1f0f5785-7735-495d-a033-fee5f6fb1e74,35.89891184080183,2/24/2024 12:40
97856,Hot Sauce,4.0,0.35,Sauce,870229,Elizabeth Brown,2,8.0,3.75,12/27/2022,2024-09-12,4a2eb64e-fd29-4193-b988-aa5c0e49fe9b,7.846699428538228,6/20/2024 10:51
18443,Pasta,4.5,0.5,Grains,529181,Xinyue Wang,1,4.5,20.0,11/17/2021,2024-06-08,c6eef31d-c0a0-4051-818d-1145da431c55,5.1256718668142405,3/3/2024 12:16
18443,Pasta,4.5,0.5,Grains,809251,Eric Patterson,1,4.5,18.0,9/17/2023,2024-11-07,2928f60f-4aeb-48ec-90d1-10ef2af6383a,6.190596225687464,6/2/2024 20:53
53022,Rice(4kg),11.0,4.0,Grains,703094,Leslie Pitts,2,22.0,12.0,3/15/2021,2024-10-27,64fab53d-f178-47eb-b154-47d9a04940a1,23.147749616826246,11/3/2024 13:17
97856,Hot Sauce,4.0,0.35,Sauce,205863,Emily Bryant,2,8.0,8.0,5/31/2023,2024-05-23,0de00957-633a-451c-ad4a-58bc27587817,8.691283669791783,6/20/2024 17:50
55786,Mushrooms(500g),5.25,0.5,Vegetables,632553,Michael Romero,3,15.75,8.0,5/21/2021,2024-05-17,39189b7d-b5ac-407e-b8e6-2a6228710771,14.13148125724759,4/30/2024 12:39
97923,Cereal,4.0,0.5,Snacks,391263,Sandra Gibson,4,16.0,19.5,12/23/2019,2024-05-07,8fbc0013-c856-4a39-8bb9-6d88837a444c,14.646343994529532,3/25/2024 11:41
40442,Pork,17.0,1.0,Meat,703094,Leslie Pitts,1,17.0,22.0,3/15/2021,2024-11-07,55c45004-02d2-4c4d-b47d-d99811952874,16.521202177889286,3/20/2024 19:05
98726,Butter(350g),4.75,0.35,Dairy,197461,Kim Scott,3,14.25,18.0,12/1/2020,2024-11-11,e864aaca-1736-4841-841e-660bbfd208cd,15.735102325430036,6/1/2024 23:02
53022,Rice(4kg),11.0,4.0,Grains,205863,Emily Bryant,2,22.0,8.0,5/31/2023,2024-07-02,37d87b28-232a-4970-8369-9a80895db32b,21.94142998081796,3/18/2024 15:06
93344,Chocolates,5.0,0.25,Snacks,197461,Kim Scott,1,5.0,14.25,12/1/2020,2024-11-27,63fd15ef-3dd2-4508-a6e4-877b1dc48c8a,3.6905171192462904,4/2/2024 0:47
55644,Beef,18.0,1.0,Meat,632553,Michael Romero,2,36.0,15.75,5/21/2021,2024-08-22,43add817-dddf-4758-be13-80fff340e693,35.924830156251666,8/9/2024 22:56
93344,Chocolates,5.0,0.25,Snacks,205863,Emily Bryant,1,5.0,22.0,5/31/2023,2024-08-31,da60cc5e-0e78-411d-aa39-2d999a262d2f,3.358910306425183,9/8/2024 4:32
38402,Onions(5pck),4.0,0.85,Vegetables,178094,Beth King,1,4.0,15.75,12/5/2020,2024-10-17,e172e1de-24ce-4bc1-88e8-6d2f324583b6,3.6169889525378425,5/17/2024 15:28
44817,White Bread,4.0,0.5,Bakery,693420,Abhinav Vig,3,12.0,20.0,5/26/2023,2024-09-17,b3ab4ff3-dc33-41af-b539-a0f29005d0aa,10.890979142357684,7/8/2024 6:01
54229,Brown Bread,5.0,0.5,Bakery,851488,Neeraj Nagula,4,20.0,5.0,6/25/2021,2024-11-14,a525cf64-a76b-4790-9b5a-3e3ade33286f,20.09086050884196,10/28/2024 5:34
53022,Rice(4kg),11.0,4.0,Grains,803204,Michael Morales,2,22.0,36.0,12/13/2021,2024-08-27,ae2ba8f8-c485-4f1f-b2db-7fccf8c32547,21.043227898930997,9/20/2024 20:52
18443,Pasta,4.5,0.5,Grains,529181,Xinyue Wang,1,4.5,4.5,11/17/2021,2024-07-10,061f35ab-9474-46f9-8d0b-05b4d0e0151d,4.159183784743332,7/13/2024 22:51
97856,Hot Sauce,4.0,0.35,Sauce,972886,Delina Ivanova,2,8.0,8.0,10/11/2021,2024-11-05,f257b89b-1406-4f32-aea7-d7793dd21da6,8.104551523270507,6/21/2024 6:58
24766,Tortilla(10pck),7.5,0.5,Bakery,693420,Abhinav Vig,1,7.5,12.0,5/26/2023,2024-11-24,29ca2ec1-d306-45f4-9016-75f8ff82a324,8.07580159395056,11/23/2024 4:06
97856,Hot Sauce,4.0,0.35,Sauce,803204,Michael Morales,2,8.0,22.0,12/13/2021,2024-09-17,7f44e0b3-677f-47d9-856f-ddf5dbb32ffb,9.591732860289202,5/14/2024 18:01
10873,Mayonnaise,6.0,0.5,Sauce,703094,Leslie Pitts,1,6.0,17.0,3/15/2021,2024-10-22,cf63a341-bd44-4c1a-a483-8d1854b5f824,5.305425568661043,2/16/2024 9:23
44817,White Bread,4.0,0.5,Bakery,703094,Leslie Pitts,3,12.0,6.0,3/15/2021,2024-10-16,6230676d-632b-4809-9363-8ebeb4733d7a,12.155757294543621,6/30/2024 22:06
60571,Tomato Ketchup,5.5,0.75,Sauce,803204,Michael Morales,3,16.5,8.0,12/13/2021,2024-09-04,beacc5d6-abb2-4c31-ba1c-9deaedb10e34,14.857666582020105,1/11/2024 11:35
32815,Eggs(0.5dozen),4.5,0.3,Dairy,954422,Jeffrey Jordan,2,9.0,17.0,2/22/2021,2024-09-30,3c10344a-9afb-4cd9-9247-8d5cb7ecf4cf,10.893887260240888,8/11/2024 12:37
11013,Cookies,4.25,0.35,Snacks,870229,Elizabeth Brown,4,17.0,8.0,12/27/2022,2024-11-06,57c71114-b9a6-473b-8165-66e307766588,17.26164638235449,9/3/2024 7:07
97923,Cereal,4.0,0.5,Snacks,355050,Muskan Sekhri,4,16.0,5.0,9/15/2021,2024-07-20,d65dbd3f-ef7a-4f84-b2c9-d419753a7397,14.726840982285578,5/8/2024 6:45
64629,Peanut Butter,4.5,0.5,Dairy,693420,Abhinav Vig,1,4.5,7.5,5/26/2023,2024-10-26,257a84ce-d9c3-4fa6-8ceb-17a3f4beae20,5.104473232873792,6/1/2024 9:35
67243,Shredded Cheese(350g),7.0,0.35,Dairy,630214,Richard Barnes,3,21.0,14.25,4/16/2020,2024-11-12,4c011189-7fe9-46a7-ada1-4a18f084f07d,22.48181944189505,4/7/2024 14:30
55786,Mushrooms(500g),5.25,0.5,Vegetables,178094,Beth King,3,15.75,4.0,12/5/2020,2024-10-29,04593acb-7600-4795-a961-c5a445f019ca,17.060966090516708,9/16/2024 0:34
11561,Mushrooms(350g),3.75,0.35,Vegetables,851488,Neeraj Nagula,1,3.75,20.0,6/25/2021,2024-11-07,74ff5ff4-e605-4b53-bfe9-a76ca7c883b1,5.554647946981339,8/11/2024 15:11
18443,Pasta,4.5,0.5,Grains,754181,James Saunders,1,4.5,14.25,4/6/2023,2024-11-14,d51032f8-3abf-4209-84f3-382c225cd026,6.393716892341191,10/13/2024 5:03
79206,Eggs(1.5dozen),11.25,0.9,Dairy,870229,Elizabeth Brown,3,33.75,17.0,12/27/2022,2024-09-25,854be75d-7eeb-4fdb-b8cf-d0a759ab21bd,34.022057956150476,9/9/2024 19:17
10873,Mayonnaise,6.0,0.5,Sauce,693420,Abhinav Vig,1,6.0,4.5,5/26/2023,2024-12-21,b7746605-3af7-452d-84ed-748114d90941,6.77392422964753,5/31/2024 10:53
18443,Pasta,4.5,0.5,Grains,208839,Selvin Furtado,1,4.5,12.0,3/7/2020,2024-10-07,81e50167-466e-41be-aec7-c0a79415ec7a,3.3314516941857564,6/26/2024 14:29
10873,Mayonnaise,6.0,0.5,Sauce,355050,Muskan Sekhri,1,6.0,16.0,9/15/2021,2024-08-06,4fd35fe0-dd4f-4446-95d6-28cf85c9fcce,6.445084131118162,4/9/2024 6:59
18443,Pasta,4.5,0.5,Grains,208839,Selvin Furtado,1,4.5,4.5,3/7/2020,2024-11-02,c23d707c-a7a8-41de-b9ea-850905df6aa3,4.538952802458348,4/10/2024 9:03
95501,Eggs(1dozen),7.5,0.6,Dairy,803204,Michael Morales,2,15.0,16.5,12/13/2021,2024-10-20,1ac56945-26f1-4277-b5ba-11f3e39b6d3d,13.528934779171273,1/25/2024 21:29
97856,Hot Sauce,4.0,0.35,Sauce,355050,Muskan Sekhri,2,8.0,6.0,9/15/2021,2024-10-02,5c4359d5-c81f-4995-8171-d23d218140e2,7.632310354102291,9/17/2024 14:31
98726,Butter(350g),4.75,0.35,Dairy,693420,Abhinav Vig,3,14.25,6.0,5/26/2023,2024-12-14,a852fa28-4904-4dfc-a642-929bc4b36799,13.645161833811853,5/25/2024 4:05
54229,Brown Bread,5.0,0.5,Bakery,121533,John Castillo,4,20.0,7.5,2/15/2023,2024-10-25,e75ba530-a60e-4ca4-8f9c-260a4e69ec87,21.75713508949007,7/8/2024 15:37
24766,Tortilla(10pck),7.5,0.5,Bakery,972886,Delina Ivanova,1,7.5,8.0,10/11/2021,2024-12-05,28e9121f-ad05-4a59-83cd-2362ea370ab1,6.335964424410276,11/8/2024 10:00
24766,Tortilla(10pck),7.5,0.5,Bakery,770025,Matthew Gordon,1,7.5,6.0,7/19/2020,2024-11-21,46cfbe1e-5382-4811-acfb-09116eb136f5,7.53693864453831,7/17/2024 19:26
38954,Mustard,4.5,0.35,Sauce,999944,Cory Simpson,3,13.5,17.0,8/12/2023,2024-10-05,1cc79f62-a7b9-4478-9e70-49e32de2ae72,14.449819134709704,10/11/2024 4:23
60571,Tomato Ketchup,5.5,0.75,Sauce,391263,Sandra Gibson,3,16.5,16.0,12/23/2019,2024-06-29,c2963f40-967f-4637-b300-b1a6200779db,16.04948403629861,4/20/2024 5:48
18443,Pasta,4.5,0.5,Grains,870229,Elizabeth Brown,1,4.5,33.75,12/27/2022,2024-10-14,0212ffe5-9b58-4abe-aa4c-66179d694bfb,3.7692622853918913,4/16/2024 22:48
38954,Mustard,4.5,0.35,Sauce,999944,Cory Simpson,3,13.5,13.5,8/12/2023,2024-10-23,cd5dffec-12b5-4a8d-8d5d-79e3afd5d7d2,12.936834311193223,5/30/2024 6:22
55786,Mushrooms(500g),5.25,0.5,Vegetables,803204,Michael Morales,3,15.75,15.0,12/13/2021,2024-11-15,8d4a9def-7fb0-4aac-8f83-7345f369e7f5,16.219297899069364,10/24/2024 4:15
